issuer_id,week_end,n_bonds
1284,2021-11-12,38
41821,2021-06-04,38
1284,2021-04-09,38
1203,2021-05-21,38
3072,2021-06-11,38
756,2021-04-30,38
1203,2021-04-30,38
42313,2021-09-10,38
42313,2021-07-02,38
1284,2021-02-19,38
1284,2021-12-03,38
1203,2021-02-19,38
1203,2021-02-26,38
3072,2021-11-19,38
4268,2021-05-28,38
1203,2021-12-31,38
37581,2021-05-14,38
1284,2021-05-07,38
42277,2021-10-22,38
4268,2021-04-09,38
4268,2021-08-20,38
35004,2021-10-08,38
3072,2021-08-20,38
4268,2021-11-12,38
4268,2021-03-05,38
4268,2021-05-07,38
1203,2021-12-10,38
4268,2021-06-11,38
1203,2021-01-15,38
1203,2021-03-19,38
1284,2021-04-02,37
1203,2021-02-12,37
4268,2021-04-16,37
4268,2021-08-13,37
4268,2021-02-19,37
37581,2021-03-26,37
41821,2021-11-05,37
41821,2021-05-14,37
1203,2021-12-17,37
1203,2021-01-22,37
3072,2021-11-26,37
4268,2021-04-23,37
4268,2021-05-21,37
4268,2021-07-09,37
1203,2021-06-04,37
1203,2021-06-11,37
41821,2021-04-09,37
37581,2021-08-20,37
4268,2021-09-24,37
1284,2021-05-28,37
1284,2021-10-29,37
4268,2021-12-24,37
3072,2021-10-15,37
48929,2021-10-08,37
1203,2021-04-16,37
10723,2021-03-26,37
1284,2021-08-13,37
572,2021-02-05,37
1284,2021-06-25,37
756,2021-05-07,37
42313,2021-10-01,37
10723,2021-04-02,37
48929,2021-10-01,37
4268,2021-08-06,37
1203,2021-05-28,37
756,2021-04-23,37
37581,2021-03-05,36
1203,2021-01-08,36
1203,2021-01-29,36
48929,2021-09-17,36
48929,2021-09-24,36
4481,2021-02-12,36
3843,2021-10-08,36
29777,2021-01-15,36
1284,2021-04-23,36
29777,2021-01-08,36
1284,2021-05-14,36
42277,2021-11-26,36
1203,2021-12-24,36
4268,2021-02-26,36
4268,2021-05-14,36
35004,2021-08-13,36
4481,2021-03-05,36
35004,2021-01-22,36
3271,2021-01-08,36
10723,2021-04-16,36
10723,2021-04-30,36
1284,2021-08-20,36
1284,2021-03-05,36
48929,2021-11-19,36
1284,2021-02-05,36
10723,2021-04-09,36
48929,2021-10-15,36
1284,2021-09-24,36
1203,2021-02-05,36
1284,2021-06-18,36
10723,2021-05-14,36
10723,2021-05-07,36
10723,2021-05-28,36
37581,2021-09-24,36
10723,2021-06-11,36
10723,2021-06-04,36
42277,2021-12-31,36
10723,2021-05-21,36
37581,2021-04-23,36
10723,2021-04-23,36
37581,2021-10-08,36
1284,2021-10-01,36
1284,2021-06-04,36
1284,2021-07-02,36
35004,2021-04-02,36
3843,2021-08-27,35
3843,2021-10-15,35
41821,2021-05-21,35
41821,2021-11-12,35
3843,2021-09-10,35
37581,2021-11-05,35
10723,2021-11-26,35
48929,2021-08-13,35
10723,2021-06-18,35
37581,2021-09-03,35
48929,2021-10-29,35
48929,2021-11-05,35
3072,2021-12-31,35
10723,2021-08-13,35
10723,2021-06-25,35
48929,2021-10-22,35
39839,2021-01-08,35
756,2021-08-20,35
48929,2021-07-23,35
572,2021-01-08,35
572,2021-02-12,35
1284,2021-07-23,35
48929,2021-12-31,35
48929,2021-12-17,35
48929,2021-12-10,35
48929,2021-12-03,35
3271,2021-03-05,35
3271,2021-03-12,35
1284,2021-11-05,35
3072,2021-12-24,35
3271,2021-01-22,35
3271,2021-02-19,35
3271,2021-02-26,35
3271,2021-03-19,35
10723,2021-07-09,35
37581,2021-10-29,35
10723,2021-12-10,35
10723,2021-09-17,35
10723,2021-12-24,35
10723,2021-08-06,35
10723,2021-07-30,35
10723,2021-07-23,35
10723,2021-11-12,35
